300	0.109004	-0.140913	0.500036	-0.140918	2.61265e-10	1.7132e-08	-0.0615997	0.500035	-0.140918	-0.0615997	0.500018	-0.140918	-0.0227706	0.908691	-0.112485	0.999982	1	0.500036	7.29167e-05	7.29167e-05	0.999927	0.999927	
350	0.109004	-0.155173	0.500179	-0.13973	1.18986e-09	8.2182e-08	-0.0482273	0.500167	-0.155197	-0.0482273	0.500083	-0.155197	-0.00884237	0.900879	-0.128541	0.999911	1	0.500179	0.000357639	0.000357639	0.999643	0.999642	
400	0.109004	-0.171209	0.50054	-0.136379	3.09254e-09	2.25863e-07	-0.0367685	0.500537	-0.171282	-0.0367679	0.500403	-0.171282	0.00300402	0.893066	-0.146473	0.99973	1	0.50054	0.00108073	0.00108073	0.998925	0.998919	
450	0.109004	-0.18874	0.501447	-0.130929	8.09959e-09	6.2965e-07	-0.0229031	0.501336	-0.188931	-0.0229008	0.501176	-0.188931	0.0172592	0.88623	-0.166017	0.999276	1	0.501447	0.0028941	0.0028941	0.997137	0.997113	
500	0.109004	-0.207655	0.503006	-0.123455	1.73313e-08	1.46397e-06	-0.0106851	0.502778	-0.208047	-0.0106762	0.502647	-0.208048	0.0297295	0.879395	-0.187065	0.998497	1	0.503006	0.00601128	0.00601128	0.994109	0.994008	
550	0.109004	-0.227769	0.505501	-0.114029	2.77498e-08	2.52606e-06	0.00359912	0.505068	-0.228476	0.00362552	0.505067	-0.228479	0.0441815	0.872559	-0.209447	0.997248	1	0.505501	0.0110029	0.0110029	0.989318	0.989055	
600	0.109004	-0.248934	0.509783	-0.102727	5.26356e-08	5.254e-06	0.0165817	0.508378	-0.250155	0.0166464	0.508683	-0.250162	0.0571096	0.866699	-0.233084	0.995095	1	0.509783	0.0195715	0.0195712	0.981308	0.980615	
650	0.109004	-0.271088	0.515551	-0.0896204	7.8481e-08	8.41401e-06	0.031386	0.512832	-0.272985	0.0315232	0.513731	-0.273	0.0717217	0.86084	-0.257862	0.99215	1	0.515551	0.0311393	0.0311413	0.970804	0.969297	
700	0.109004	-0.294109	0.523533	-0.074776	1.13375e-07	1.34051e-05	0.0451032	0.518511	-0.296918	0.0453632	0.520434	-0.296949	0.0850193	0.85498	-0.283721	0.987964	1	0.523533	0.0472083	0.0472098	0.956496	0.953564	
750	0.109004	-0.317878	0.534638	-0.0582604	1.57054e-07	1.99702e-05	0.0604506	0.525445	-0.321884	0.0609007	0.528984	-0.321942	0.0997764	0.849121	-0.310576	0.981921	1	0.534638	0.0696033	0.0696172	0.937394	0.931891	
800	0.109004	-0.342297	0.549192	-0.0401387	2.60122e-07	3.28651e-05	0.0749041	0.53363	-0.347848	0.075628	0.539534	-0.347948	0.11342	0.843262	-0.338383	0.973349	1	0.549192	0.0991429	0.0991988	0.912552	0.903309	
850	0.109004	-0.366999	0.570787	-0.0204818	4.85937e-07	5.98043e-05	0.0908268	0.543026	-0.374758	0.0919239	0.552179	-0.374921	0.128346	0.838379	-0.36708	0.958985	1	0.570787	0.143318	0.143412	0.876189	0.860519	
900	0.109004	-0.38083	0.718191	0.000308319	3.12216e-07	5.45465e-05	0.105957	0.55357	-0.402585	0.107543	0.566947	-0.402835	0.142277	0.833496	-0.396628	0.683811	1	0.718191	0.448007	0.449557	0.628749	0.571539	

300	0.1267	-0.14975	0.500142	-0.149767	6.57938e-10	5.91647e-08	-0.0704352	0.500139	-0.149767	-0.0704352	0.50007	-0.149767	-0.0400174	0.937012	-0.128821	0.999929	1	0.500142	0.000283854	0.000283854	0.999717	0.999716	
350	0.1267	-0.163984	0.500575	-0.148584	2.64394e-09	2.54883e-07	-0.0570319	0.50054	-0.164051	-0.0570314	0.500405	-0.164051	-0.0260242	0.928223	-0.14473	0.999713	1	0.500575	0.00114931	0.00114931	0.998859	0.998851	
400	0.1267	-0.179962	0.5016	-0.145243	7.19151e-09	7.52961e-07	-0.0455067	0.501499	-0.180146	-0.0455038	0.501323	-0.180147	-0.0141193	0.92041	-0.162525	0.9992	1	0.5016	0.00320052	0.00320052	0.996848	0.996802	
450	0.1267	-0.197396	0.503753	-0.139813	1.47933e-08	1.71239e-06	-0.0315271	0.503327	-0.197818	-0.0315137	0.503192	-0.197819	0.000193008	0.912598	-0.181938	0.998123	1	0.503753	0.00750694	0.00750694	0.992702	0.992521	
500	0.1267	-0.216164	0.507375	-0.132372	2.8744e-08	3.65833e-06	-0.0191412	0.506316	-0.216971	-0.0190989	0.506541	-0.216975	0.0127194	0.905762	-0.202862	0.996312	1	0.507375	0.0147503	0.01475	0.985894	0.98537	
550	0.1267	-0.236041	0.513465	-0.122999	5.56045e-08	8.05258e-06	-0.00463435	0.510695	-0.237457	-0.0045256	0.51151	-0.237469	0.0272285	0.898926	-0.225125	0.993255	1	0.513465	0.0269332	0.026934	0.974868	0.973474	
600	0.1267	-0.25695	0.52256	-0.111773	8.34703e-08	1.42102e-05	0.00861872	0.516615	-0.259216	0.00885701	0.518637	-0.259243	0.0402097	0.89209	-0.248649	0.988641	1	0.52256	0.0451415	0.0451386	0.959275	0.956013	
650	0.1267	-0.278782	0.535107	-0.0987647	1.1493e-07	2.27153e-05	0.0237344	0.524147	-0.282149	0.0241977	0.528336	-0.282207	0.054874	0.88623	-0.273318	0.982156	1	0.535107	0.0702867	0.0703001	0.938753	0.932545	
700	0.1267	-0.301264	0.555086	-0.0840526	1.60823e-07	3.7395e-05	0.0377921	0.533303	-0.306211	0.0386076	0.541177	-0.306321	0.0682209	0.880371	-0.299072	0.971219	1	0.555086	0.110448	0.110438	0.908365	0.8962	
750	0.1267	-0.324223	0.584564	-0.0677175	2.99579e-07	7.49221e-05	0.0535002	0.544035	-0.331332	0.0548216	0.557252	-0.331525	0.0830289	0.874512	-0.325826	0.953	1	0.584564	0.169954	0.169994	0.866199	0.844779	
800	0.1267	-0.339835	0.755515	-0.0500967	1.51021e-07	5.16036e-05	0.0683217	0.556261	-0.357474	0.0703146	0.577142	-0.357789	0.0967189	0.868652	-0.353534	0.691222	1	0.755515	0.517029	0.517959	0.659663	0.60404	

300	0.144395	-0.158562	0.500584	-0.158621	1.9832e-09	2.62771e-07	-0.0792424	0.500548	-0.15862	-0.0792418	0.500412	-0.15862	-0.0577446	0.961426	-0.145619	0.999708	1	0.500584	0.00116732	0.00116732	0.998843	0.998833	
350	0.144395	-0.172727	0.501954	-0.157451	6.39651e-09	9.43407e-07	-0.0657619	0.501745	-0.172916	-0.0657575	0.501546	-0.172917	-0.0436887	0.952637	-0.161379	0.999023	1	0.501954	0.00390712	0.00390712	0.996177	0.996096	
400	0.144395	-0.188576	0.504939	-0.154137	1.50995e-08	2.54831e-06	-0.0540965	0.504184	-0.18904	-0.0540754	0.504223	-0.189042	-0.0317258	0.944824	-0.179033	0.99753	1	0.504939	0.00987804	0.00987804	0.990514	0.990164	
450	0.144395	-0.205809	0.510657	-0.148755	3.36895e-08	6.7834e-06	-0.0399057	0.508288	-0.206762	-0.0398311	0.508823	-0.206769	-0.017355	0.937012	-0.198312	0.994671	1	0.510657	0.0213142	0.0213142	0.980182	0.97895	
500	0.144395	-0.224215	0.521417	-0.141393	5.66937e-08	1.45757e-05	-0.0272411	0.514361	-0.225992	-0.0270357	0.516378	-0.226015	-0.00476907	0.930176	-0.219108	0.989263	1	0.521417	0.0428365	0.0428368	0.961946	0.958364	
550	0.144395	-0.243651	0.538647	-0.132139	9.40354e-08	3.1954e-05	-0.0123963	0.522567	-0.246586	-0.0119186	0.527532	-0.246643	0.00979732	0.92334	-0.24125	0.980492	1	0.538647	0.0773111	0.0773084	0.935329	0.926766	
600	0.144395	-0.263799	0.569909	-0.121085	1.57318e-07	7.32883e-05	0.0012365	0.532945	-0.268486	0.0022134	0.543958	-0.268611	0.0228306	0.916504	-0.264658	0.963804	1	0.569909	0.139922	0.139933	0.893102	0.874071	
650	0.144395	-0.278827	0.797947	-0.108566	7.45222e-08	6.9971e-05	0.0167613	0.545428	-0.291593	0.018577	0.56704	-0.291841	0.037549	0.909668	-0.289214	0.702888	1	0.797947	0.597708	0.598149	0.709038	0.657972	

300	0.162091	-0.167291	0.5025	-0.167496	5.41995e-09	1.25026e-06	-0.0879599	0.502155	-0.167488	-0.0879533	0.502072	-0.167489	-0.0757981	0.97998	-0.162805	0.99875	1	0.5025	0.00499913	0.00499913	0.995159	0.995009	
350	0.162091	-0.181242	0.507981	-0.166368	1.61859e-08	4.80778e-06	-0.0742987	0.505642	-0.181823	-0.074259	0.505841	-0.181826	-0.0617067	0.973145	-0.178423	0.996008	1	0.507981	0.0159627	0.0159627	0.985187	0.984174	
400	0.162091	-0.196666	0.521039	-0.163142	4.04226e-08	1.75414e-05	-0.0623579	0.511683	-0.198017	-0.062201	0.513383	-0.198033	-0.0497066	0.965332	-0.19594	0.989466	1	0.521039	0.0420775	0.0420773	0.963682	0.959167	
450	0.162091	-0.212862	0.560069	-0.157939	1.08119e-07	0.000105416	-0.0478045	0.520646	-0.215849	-0.0473226	0.526744	-0.215903	-0.035286	0.958496	-0.215088	0.96952	1	0.560069	0.120145	0.120146	0.912375	0.893294	

